Latitude,Longitude,Year,Month,Ocean,Sample_Method,Concentration_pieces_m3,Risk_Label
-31.3878,-93.3457,2011,4,Pacific Ocean,Manta net,7.014418,High
-17.9684,-38.7122,2015,7,Atlantic Ocean,Grab sample,0.001,Low
-18.18641,4.823897,2015,11,Atlantic Ocean,Intake seawater pump,0.5,High
-22.886368,7.904522,2015,11,Atlantic Ocean,Intake seawater pump,0.0,Low
-5.77,-140.77,2003,3,Pacific Ocean,Neuston net,0.0,Low
-12.74,-144.31,2003,3,Pacific Ocean,Neuston net,0.0,Low
32.76,-150.21,2007,7,Pacific Ocean,Neuston net,0.0,Low
40.58,-157.79,2011,4,Pacific Ocean,Neuston net,0.043748,Low
39.9,-157.2,2011,12,Pacific Ocean,Neuston net,0.0,Low
56.022667,-3.3045,2019,11,Atlantic Ocean,Neuston net,0.084366,High
70.679633,-13.738817,2018,6,Arctic Ocean,Manta net,0.028456,Low
16.36,-159.94,2005,8,Pacific Ocean,Neuston net,0.016196,Low
18.46,-157.58,2004,11,Pacific Ocean,Neuston net,0.0108,Low
20.57,-154.86,2008,5,Pacific Ocean,Neuston net,0.0108,Low
28.0083,-160.3058,2009,9,Pacific Ocean,Neuston net,3.771039,High
41.397303,2.21315,2021,1,Atlantic Ocean,Manta net,0.956667,High
44.44,-67.5,2002,9,Atlantic Ocean,Neuston net,0.0,Low
42.87,-69.43,1999,6,Atlantic Ocean,Neuston net,0.0,Low
49.104,-66.756,2021,7,Atlantic Ocean,Manta net,0.418316,High
56.790167,-2.247667,2020,1,Atlantic Ocean,Neuston net,0.0,Low
55.9855,-4.866667,2014,11,Atlantic Ocean,Neuston net,0.084777,High
39.28,-68.57,1990,10,Atlantic Ocean,Neuston net,0.00432,Low
39.88,-69.44,2002,9,Atlantic Ocean,Neuston net,0.00216,Low
35.6619,-27.745187,2020,11,Atlantic Ocean,Manta net,0.870983,High
36.731746,2.773019,2018,4,Atlantic Ocean,Manta net,0.627637,High
36.731746,2.773019,2018,6,Atlantic Ocean,Manta net,0.291172,High
41.397303,2.21315,2020,11,Atlantic Ocean,Manta net,0.356667,High
36.29165,-145.8333,2015,8,Pacific Ocean,Manta net,2.081533,High
37.3026,-76.2937,2013,11,Atlantic Ocean,Grab sample,0.007,Low
31.61,-70.95,1999,4,Atlantic Ocean,Neuston net,0.0,Low
31.92,-65.57,2000,6,Atlantic Ocean,Neuston net,0.138228,High
34.67,-66.21,1989,5,Atlantic Ocean,Neuston net,0.095032,High
26.02,-68.83,1997,4,Atlantic Ocean,Neuston net,0.079192,Low
31.07,-65.99,1997,4,Atlantic Ocean,Neuston net,0.222152,High
30.68,-67.94,2000,6,Atlantic Ocean,Neuston net,1.592444,High
28.1833,-45.8667,2015,5,Atlantic Ocean,Grab sample,0.016,Low
24.9933,-26.2117,2014,11,Atlantic Ocean,Grab sample,0.024,Low
34.679,-142.0756,2008,2,Pacific Ocean,Neuston net,3.860091,High
30.85,-58.87,1993,10,Atlantic Ocean,Neuston net,0.088552,High
26.01,-59.34,2006,10,Atlantic Ocean,Neuston net,0.111076,High
25.58,-56.28,1992,10,Atlantic Ocean,Neuston net,0.003456,Low
25.05,-73.83,2004,2,Atlantic Ocean,Neuston net,0.003928,Low
26.2,-73.62,1992,2,Atlantic Ocean,Neuston net,0.00288,Low
27.8261,-82.5675,2017,4,Atlantic Ocean,Van Dorn sampler,0.0,Low
27.6934,-82.5559,2017,6,Atlantic Ocean,Van Dorn sampler,4000.0,High
13.7049,-53.6067,2014,12,Atlantic Ocean,Grab sample,0.013,Low
14.23,-61.18,1992,11,Atlantic Ocean,Neuston net,0.0,Low
12.99,-60.14,2001,11,Atlantic Ocean,Neuston net,0.0,Low
30.1667,-140.7683,2018,11,Pacific Ocean,Manta net,4.401403,High
29.92,-80.23,1997,3,Atlantic Ocean,Neuston net,0.01512,Low
25.7,-76.82,2004,2,Atlantic Ocean,Neuston net,0.0,Low
7.73,-85.75,2001,11,Pacific Ocean,Neuston net,0.0,Low
19.96,-146.64,2009,6,Pacific Ocean,Neuston net,0.00216,Low
16.83,-74.48,1995,12,Atlantic Ocean,Neuston net,0.00648,Low
14.03,-63.42,1994,12,Atlantic Ocean,Neuston net,0.00216,Low
14.23,-62.67,1992,12,Atlantic Ocean,Neuston net,0.0,Low
13.92,-70.35,1995,12,Atlantic Ocean,Neuston net,0.002788,Low
-26.131,-37.5873,2010,11,Atlantic Ocean,Neuston net,0.060781,Low
18.72,-78.92,1996,4,Atlantic Ocean,Neuston net,0.00648,Low
18.38,-76.15,1993,2,Atlantic Ocean,Neuston net,0.00216,Low
16.25,-74.98,1989,12,Atlantic Ocean,Neuston net,0.00648,Low
17.0,-78.15,2001,2,Atlantic Ocean,Neuston net,0.0,Low
20.57,-154.86,2007,11,Pacific Ocean,Neuston net,0.0108,Low
20.9955,-154.3647,2019,1,Pacific Ocean,Manta net,0.353437,High
22.413,-153.7496,2019,1,Pacific Ocean,Manta net,0.210769,High
32.35,-155.1,2009,4,Pacific Ocean,Neuston net,0.0,Low
40.58,-157.79,2011,8,Pacific Ocean,Neuston net,0.043748,Low
32.171667,34.791167,2013,7,Atlantic Ocean,Manta net,2.157764,High
50.7794,0.0541,2015,6,Atlantic Ocean,Grab sample,0.0,Low
56.075167,-6.454667,2018,1,Atlantic Ocean,Neuston net,0.009373,Low
67.000717,13.824683,2019,9,Arctic Ocean,Manta net,0.014854,Low
68.941433,15.367,2019,8,Arctic Ocean,Manta net,0.029488,Low
86.2319,-138.81,2016,8,Arctic Ocean,Intake seawater pump,0.4,High
18.46,-157.58,2005,3,Pacific Ocean,Neuston net,0.0108,Low
41.038333,18.533333,2013,5,Atlantic Ocean,Neuston net,1.30491,High
40.038,1.625,2014,10,Atlantic Ocean,Manta net,3.417169,High
43.25,-69.42,2004,9,Atlantic Ocean,Neuston net,0.0,Low
44.125833,9.617667,2018,6,Atlantic Ocean,Manta net,0.017738,Low
41.01,-70.59,1991,6,Atlantic Ocean,Neuston net,0.00432,Low
41.33,-70.91,1997,8,Atlantic Ocean,Neuston net,0.003084,Low
40.0,-70.15,1998,10,Atlantic Ocean,Neuston net,0.00216,Low
41.58,-66.63,1992,5,Atlantic Ocean,Neuston net,0.0,Low
41.63,-63.64,2007,6,Atlantic Ocean,Neuston net,0.0,Low
37.115,-27.92,2013,9,Atlantic Ocean,Manta net,0.427363,High
32.59,-65.55,2001,6,Atlantic Ocean,Neuston net,0.224624,High
39.4,-69.83,1998,10,Atlantic Ocean,Neuston net,0.00432,Low
40.99,-70.67,2008,8,Atlantic Ocean,Neuston net,0.011228,Low
27.1,-72.17,1992,5,Atlantic Ocean,Neuston net,0.02376,Low
22.5915,-31.7097,2014,11,Atlantic Ocean,Grab sample,0.008,Low
32.003092,-143.1145,2015,8,Pacific Ocean,Manta net,4.934588,High
25.14,-84.23,2002,3,Atlantic Ocean,Neuston net,0.0,Low
24.6,-80.12,1997,2,Atlantic Ocean,Neuston net,0.0,Low
25.42,-77.47,1995,5,Atlantic Ocean,Neuston net,0.0,Low
26.5,-58.03,1999,11,Atlantic Ocean,Neuston net,0.00864,Low
20.61,-73.82,2000,2,Atlantic Ocean,Neuston net,0.00216,Low
24.78,-71.63,1990,4,Atlantic Ocean,Neuston net,0.01296,Low
26.51,-79.64,2006,3,Atlantic Ocean,Neuston net,0.003084,Low
27.9899,-82.6316,2017,4,Atlantic Ocean,Van Dorn sampler,1000.0,High
24.03,-138.44,2012,6,Pacific Ocean,Neuston net,0.086572,High
21.15,-142.77,2010,10,Pacific Ocean,Neuston net,0.0,Low
28.41,-140.21,2004,1,Pacific Ocean,Neuston net,0.00216,Low
28.9324,-140.11825,2015,8,Pacific Ocean,Manta net,2.213893,High
31.06,-143.46,2006,5,Pacific Ocean,Neuston net,0.00216,Low
29.967,-144.933,1973,2,Pacific Ocean,Neuston net,0.002,Low
18.301,-64.8292,2016,5,Atlantic Ocean,Grab sample,0.0,Low
17.6365,-63.2573,2014,2,Atlantic Ocean,Grab sample,0.0,Low
15.0,-59.73,1994,11,Atlantic Ocean,Neuston net,0.00166,Low
14.9667,-56.9667,2014,12,Atlantic Ocean,Grab sample,0.001,Low
17.32,-59.93,1993,11,Atlantic Ocean,Neuston net,0.0,Low
-27.00323,-77.51412,2015,10,Pacific Ocean,Neuston net,0.0,Low
-6.96,-115.09,2001,12,Pacific Ocean,Neuston net,0.0,Low
4.41,-145.74,2012,11,Pacific Ocean,Neuston net,0.001596,Low
1.0,-86.0,2017,10,Pacific Ocean,Plankton net,0.54,High
19.03,-79.17,1996,12,Atlantic Ocean,Neuston net,0.0,Low
22.5,-157.43,2003,7,Pacific Ocean,Neuston net,0.00216,Low
20.57,-154.86,2007,3,Pacific Ocean,Neuston net,0.0108,Low
32.35,-155.1,2009,8,Pacific Ocean,Neuston net,0.0,Low
32.76,-150.21,2008,7,Pacific Ocean,Neuston net,0.0,Low
32.059167,34.748333,2014,4,Atlantic Ocean,Manta net,6.418523,High
44.5339,-67.8735,2014,10,Atlantic Ocean,Grab sample,0.009,Low
43.05,-70.01,2005,6,Atlantic Ocean,Neuston net,0.0192,Low
58.249833,-13.034667,2019,9,Atlantic Ocean,Neuston net,0.0,Low
56.981833,-2.086167,2020,1,Atlantic Ocean,Neuston net,0.0,Low
56.004167,-2.9825,2014,12,Atlantic Ocean,Neuston net,0.188642,High
39.9,19.223,2014,10,Atlantic Ocean,Manta net,5.4,High
38.1185,10.761833,2021,9,Atlantic Ocean,Manta net,0.193801,High
42.045183,9.582533,2019,6,Atlantic Ocean,Manta net,0.7346,High
46.75,-54.98,1992,8,Atlantic Ocean,Neuston net,0.00648,Low
43.88,-67.37,1994,9,Atlantic Ocean,Neuston net,0.00648,Low
37.58,-68.63,1995,10,Atlantic Ocean,Neuston net,0.01944,Low
41.89,-70.26,2001,7,Atlantic Ocean,Neuston net,0.0025,Low
41.97,-69.3,2000,9,Atlantic Ocean,Neuston net,0.0,Low
29.23,-59.18,2000,10,Atlantic Ocean,Neuston net,0.014388,Low
27.3,-70.5,1991,5,Atlantic Ocean,Neuston net,0.01296,Low
25.988782,-17.568702,2015,11,Atlantic Ocean,Intake seawater pump,1.0,High
31.24935,-146.28115,2015,8,Pacific Ocean,Manta net,0.707951,High
32.0564,-137.9218,2009,8,Pacific Ocean,Manta net,0.767,High
35.3814,-141.0245,2008,2,Pacific Ocean,Neuston net,8.074308,High
24.56,-83.17,2007,12,Atlantic Ocean,Neuston net,0.0,Low
24.05,-80.15,1994,1,Atlantic Ocean,Neuston net,0.0,Low
24.76,-80.16,1999,3,Atlantic Ocean,Neuston net,0.001964,Low
27.6279,-82.6415,2016,9,Atlantic Ocean,Van Dorn sampler,0.0,Low
29.009007,-135.1075,2015,7,Pacific Ocean,Manta net,1.393601,High
26.89715,-130.59185,2015,9,Pacific Ocean,Manta net,0.183989,High
24.03,-138.44,2012,2,Pacific Ocean,Neuston net,0.0,Low
21.15,-142.77,2011,3,Pacific Ocean,Neuston net,0.0,Low
28.41,-140.21,2004,8,Pacific Ocean,Neuston net,0.0,Low
31.06,-143.46,2005,11,Pacific Ocean,Neuston net,0.00216,Low
17.36,-63.8,2002,11,Atlantic Ocean,Neuston net,0.0,Low
16.63,-63.5,1989,12,Atlantic Ocean,Neuston net,0.00432,Low
14.87,-58.97,1997,11,Atlantic Ocean,Neuston net,0.0,Low
12.2,-61.78,2003,12,Atlantic Ocean,Neuston net,0.0,Low
17.5983,-36.6333,2014,12,Atlantic Ocean,Grab sample,0.02,Low
30.7767,-133.435,2018,12,Pacific Ocean,Manta net,23.06106,High
17.946,-76.75783,2017,11,Atlantic Ocean,Manta net,5.73,High
17.98,-75.4,1996,2,Atlantic Ocean,Neuston net,0.01728,Low
15.9,-74.97,1993,2,Atlantic Ocean,Neuston net,0.0,Low
16.5,-77.6,1997,12,Atlantic Ocean,Neuston net,0.00216,Low
11.25,-66.87,1991,12,Atlantic Ocean,Neuston net,0.0,Low
12.13,-64.27,1987,12,Atlantic Ocean,Neuston net,0.0,Low
-29.168333,-85.061667,2016,4,Pacific Ocean,Manta net,0.070472,Low
5.79,-147.72,2008,6,Pacific Ocean,Neuston net,0.0,Low
4.41,-145.74,2005,10,Pacific Ocean,Neuston net,0.0,Low
2.1683,-39.071,2018,4,Atlantic Ocean,Intake seawater pump,29.0,High
19.24,-143.41,2011,7,Pacific Ocean,Neuston net,0.0,Low
17.61,-76.39,2003,12,Atlantic Ocean,Neuston net,0.145016,High
32.2366,-165.914,2008,1,Pacific Ocean,Neuston net,0.52549,High
57.175,-133.1069,2015,7,Pacific Ocean,Grab sample,0.009,Low
57.723833,-2.554333,2014,11,Atlantic Ocean,Neuston net,0.030549,Low
55.970833,-4.872333,2018,10,Atlantic Ocean,Neuston net,0.230139,High
80.1349,6.14062,2016,8,Arctic Ocean,CTD rosette sampler,148.0,High
6.84,-149.44,2010,11,Pacific Ocean,Neuston net,0.0,Low
8.38,-151.97,2012,9,Pacific Ocean,Neuston net,0.0,Low
43.92,-64.42,1996,6,Atlantic Ocean,Neuston net,0.037436,Low
43.04,-66.0,2007,9,Atlantic Ocean,Neuston net,0.0,Low
43.92,-68.84,1998,6,Atlantic Ocean,Neuston net,0.0,Low
43.7724,7.652,2013,7,Atlantic Ocean,Manta net,0.61915,High
43.015317,9.977433,2019,6,Atlantic Ocean,Manta net,45.836225,High
60.4762,-147.4719,2015,12,Pacific Ocean,Grab sample,0.006,Low
41.169333,8.834333,2012,8,Atlantic Ocean,Manta net,0.680946,High
44.64,-125.27,2002,8,Pacific Ocean,Neuston net,0.007924,Low
42.67,-60.47,1995,7,Atlantic Ocean,Neuston net,0.00648,Low
44.07,-60.6,1994,7,Atlantic Ocean,Neuston net,0.056156,Low
39.11,-69.36,1995,6,Atlantic Ocean,Neuston net,0.0162,Low
42.0,-64.22,1998,7,Atlantic Ocean,Neuston net,0.0,Low
38.2,-60.9,1992,10,Atlantic Ocean,Neuston net,0.0,Low
39.8085,18.486833,2021,7,Atlantic Ocean,Manta net,0.156605,High
39.2555,1.766667,2018,4,Atlantic Ocean,Manta net,0.211163,High
39.774167,11.888333,2013,6,Atlantic Ocean,Neuston net,2.92581,High
31.93,-68.51,2005,4,Atlantic Ocean,Neuston net,0.02376,Low
32.18,-64.61,1997,4,Atlantic Ocean,Neuston net,0.01728,Low
25.6,-57.1,2002,10,Atlantic Ocean,Neuston net,0.0,Low
25.8486,-67.5656,2013,11,Atlantic Ocean,Grab sample,0.029,Low
33.00241,-136.8805,2015,8,Pacific Ocean,Manta net,5.964499,High
34.422667,-139.239667,2019,12,Pacific Ocean,Manta net,42.069682,High
41.07,-137.24,2003,7,Pacific Ocean,Neuston net,0.026448,Low
35.6239,-128.6742,2010,10,Pacific Ocean,Manta net,0.038,Low
26.3,-59.9,2000,4,Atlantic Ocean,Neuston net,0.166308,High
27.5737,-82.6868,2016,9,Atlantic Ocean,Van Dorn sampler,0.0,Low
16.8833,-29.5167,2014,11,Atlantic Ocean,Grab sample,0.008,Low
18.53,-41.32,2014,12,Atlantic Ocean,Grab sample,0.002,Low
16.4895,-47.2143,2014,11,Atlantic Ocean,Grab sample,0.002,Low
30.14065,-133.74765,2015,8,Pacific Ocean,Manta net,4.812514,High
25.78,-76.62,1992,4,Atlantic Ocean,Neuston net,0.01512,Low
26.68,-79.22,2000,2,Atlantic Ocean,Neuston net,0.00864,Low
18.5,-64.37,2015,6,Atlantic Ocean,Grab sample,0.0,Low
17.37,-64.83,1998,12,Atlantic Ocean,Neuston net,0.0,Low
16.64,-59.07,2005,11,Atlantic Ocean,Neuston net,0.005616,Low
19.23,-61.3,1997,11,Atlantic Ocean,Neuston net,0.0,Low
13.98,-61.7,1989,12,Atlantic Ocean,Neuston net,0.0,Low
12.95,-60.15,1995,11,Atlantic Ocean,Neuston net,0.0,Low
16.53,-76.7,2000,12,Atlantic Ocean,Neuston net,0.0,Low
16.44,-78.05,1987,12,Atlantic Ocean,Neuston net,0.00216,Low
16.68,-82.41,2006,4,Atlantic Ocean,Neuston net,0.019636,Low
19.93,-81.81,2008,4,Atlantic Ocean,Neuston net,0.0,Low
14.07,-68.7,1992,12,Atlantic Ocean,Neuston net,0.038876,Low
14.97,-71.18,2000,12,Atlantic Ocean,Neuston net,0.0,Low
-27.078333,-48.47,2015,9,Atlantic Ocean,Manta net,0.113928,High
4.41,-145.74,2012,4,Pacific Ocean,Neuston net,0.0,Low
2.89,-137.24,2010,7,Pacific Ocean,Neuston net,0.003084,Low
19.73,-146.63,2012,10,Pacific Ocean,Neuston net,0.4812,High
17.35,-81.78,1998,4,Atlantic Ocean,Neuston net,0.0,Low
16.5,-82.18,1993,3,Atlantic Ocean,Neuston net,0.0,Low
33.1,-149.63,2010,12,Pacific Ocean,Neuston net,0.00216,Low
31.6661,-148.79285,2015,8,Pacific Ocean,Manta net,0.795527,High
31.746667,34.593,2015,5,Atlantic Ocean,Manta net,10.223308,High
57.6805,-6.056167,2022,1,Atlantic Ocean,Neuston net,0.165077,High
56.803333,-6.842167,2015,1,Atlantic Ocean,Neuston net,0.005078,Low
73.405167,-57.967333,2021,8,Arctic Ocean,Manta net,0.008161,Low
22.6979,-154.6366,2010,10,Pacific Ocean,Manta net,0.008,Low
33.35,-150.87,2012,10,Pacific Ocean,Neuston net,0.874144,High
40.23,-70.38,2001,7,Atlantic Ocean,Neuston net,0.0,Low
37.912383,23.68495,2019,10,Atlantic Ocean,Manta net,0.49096,High
41.263153,1.963507,2021,3,Atlantic Ocean,Manta net,0.738667,High
43.1,-64.21,1992,8,Atlantic Ocean,Neuston net,0.0,Low
31.73,-70.3,1996,5,Atlantic Ocean,Neuston net,0.179264,High
35.01,-65.75,2001,5,Atlantic Ocean,Neuston net,0.01512,Low
34.35,-64.57,1995,5,Atlantic Ocean,Neuston net,0.111612,High
36.51,-64.64,2000,10,Atlantic Ocean,Neuston net,0.01512,Low
36.5,-69.42,1987,5,Atlantic Ocean,Neuston net,0.118792,High
35.9529,-139.6533,2009,8,Pacific Ocean,Manta net,3.381,High
37.8531,-122.4024,2015,6,Pacific Ocean,Grab sample,0.018,Low
22.83,-69.17,1990,4,Atlantic Ocean,Neuston net,0.01512,Low
28.04,-70.42,1999,2,Atlantic Ocean,Neuston net,0.01296,Low
29.27,-68.57,1992,5,Atlantic Ocean,Neuston net,0.183584,High
21.55,-29.8333,2014,11,Atlantic Ocean,Grab sample,0.008,Low
22.4948,-29.7342,2014,11,Atlantic Ocean,Grab sample,0.025,Low
32.84,-147.81,2008,7,Pacific Ocean,Neuston net,0.0,Low
24.36,-82.39,2007,1,Atlantic Ocean,Neuston net,0.00864,Low
24.2,-82.35,1998,1,Atlantic Ocean,Neuston net,0.0,Low
24.55,-80.18,1995,1,Atlantic Ocean,Neuston net,0.01512,Low
24.38,-80.03,1998,3,Atlantic Ocean,Neuston net,0.00216,Low
28.69,-59.68,2007,10,Atlantic Ocean,Neuston net,0.034544,Low
27.6279,-82.6415,2017,4,Atlantic Ocean,Van Dorn sampler,0.0,Low
24.447233,-144.8661,2019,11,Pacific Ocean,Manta net,1.009204,High
25.69,-141.14,2012,2,Pacific Ocean,Neuston net,0.0,Low
24.53,-110.52,2002,11,Pacific Ocean,Neuston net,0.0,Low
26.25,-79.11,1999,3,Atlantic Ocean,Neuston net,0.0,Low
27.9185,-82.5379,2016,8,Atlantic Ocean,Van Dorn sampler,2000.0,High
15.6622,-43.7925,2014,12,Atlantic Ocean,Grab sample,0.059,Low
28.63415,-132.3716,2015,9,Pacific Ocean,Manta net,0.963329,High
24.73,-139.58,2009,11,Pacific Ocean,Neuston net,0.0,Low
23.52,-141.63,2007,10,Pacific Ocean,Neuston net,0.0,Low
22.11,-141.71,2005,2,Pacific Ocean,Neuston net,0.0,Low
20.15,-147.77,2011,3,Pacific Ocean,Neuston net,0.0,Low
12.39,-63.05,1987,12,Atlantic Ocean,Neuston net,0.0108,Low
12.81,-64.41,2000,12,Atlantic Ocean,Neuston net,0.00864,Low
12.1,-68.34,1998,12,Atlantic Ocean,Neuston net,0.00216,Low
14.79,-61.53,2000,11,Atlantic Ocean,Neuston net,0.00864,Low
18.57,-60.82,2005,4,Atlantic Ocean,Neuston net,0.00648,Low
19.25,-61.03,2001,4,Atlantic Ocean,Neuston net,0.01296,Low
-25.8596,-121.3422,2011,4,Pacific Ocean,Manta net,0.043782,Low
-25.801,-34.2127,2010,11,Atlantic Ocean,Neuston net,0.176136,High
-12.94,-139.58,2003,4,Pacific Ocean,Neuston net,0.0,Low
18.18,-105.82,2001,10,Pacific Ocean,Neuston net,0.00216,Low
16.8,-75.32,2004,3,Atlantic Ocean,Neuston net,0.00432,Low
17.03,-76.4,1994,4,Atlantic Ocean,Neuston net,0.00648,Low
36.957,25.362,2017,7,Atlantic Ocean,Manta net,0.978571,High
20.27,-156.47,2012,3,Pacific Ocean,Neuston net,0.0,Low
24.21,-149.32,2012,10,Pacific Ocean,Neuston net,0.08806,High
33.38,-156.38,2011,8,Pacific Ocean,Neuston net,0.0,Low
33.1,-156.49,2009,4,Pacific Ocean,Neuston net,0.0,Low
33.02,-152.9,2004,5,Pacific Ocean,Neuston net,0.0,Low
32.823667,35.035,2014,12,Atlantic Ocean,Manta net,0.338855,High
58.169833,-3.324,2022,1,Atlantic Ocean,Neuston net,0.008347,Low
56.473167,-6.669667,2018,1,Atlantic Ocean,Neuston net,0.436183,High
87.9254,-130.91,2016,8,Arctic Ocean,Intake seawater pump,0.5,High
12.95,-156.94,2004,12,Pacific Ocean,Neuston net,0.0216,Low
15.25,-157.55,2009,7,Pacific Ocean,Neuston net,0.0,Low
17.55,-158.31,2007,12,Pacific Ocean,Neuston net,0.011996,Low
41.4995,18.8355,2013,5,Atlantic Ocean,Neuston net,0.140056,High
42.154167,7.142833,2021,10,Atlantic Ocean,Manta net,0.332265,High
41.389383,2.203525,2021,4,Atlantic Ocean,Manta net,0.460667,High
42.7337,9.0328,2010,7,Atlantic Ocean,Neuston net,0.918317,High
42.6659,9.6224,2014,10,Atlantic Ocean,Manta net,19.215964,High
40.87,-68.7,2002,7,Atlantic Ocean,Neuston net,0.008096,Low
38.17,-62.73,2005,10,Atlantic Ocean,Neuston net,0.0,Low
36.87,-64.17,1993,10,Atlantic Ocean,Neuston net,0.01728,Low
34.431667,-27.53,2013,9,Atlantic Ocean,Manta net,0.583664,High
35.3927,-12.1803,2017,10,Atlantic Ocean,Intake seawater pump,63.0,High
34.3,-62.96,1998,10,Atlantic Ocean,Neuston net,0.001964,Low
36.23,-64.07,2007,5,Atlantic Ocean,Neuston net,0.0,Low
35.62,-65.95,1987,6,Atlantic Ocean,Neuston net,0.010368,Low
28.93,-70.54,1992,5,Atlantic Ocean,Neuston net,0.00432,Low
30.72,-74.02,2000,4,Atlantic Ocean,Neuston net,0.025916,Low
30.5454,-46.6554,2013,7,Atlantic Ocean,Neuston net,1.696222,High
33.06,-148.13,2006,4,Pacific Ocean,Neuston net,0.0,Low
24.23,-81.59,2002,3,Atlantic Ocean,Neuston net,0.0,Low
23.62,-80.38,1997,4,Atlantic Ocean,Neuston net,0.00432,Low
24.37,-74.65,2000,2,Atlantic Ocean,Neuston net,0.041036,Low
23.68,-75.22,1998,2,Atlantic Ocean,Neuston net,0.001964,Low
29.4,-59.07,2001,10,Atlantic Ocean,Neuston net,0.0216,Low
23.98,-73.02,1990,4,Atlantic Ocean,Neuston net,0.00864,Low
28.999632,-140.4615,2015,7,Pacific Ocean,Manta net,0.942509,High
26.32,-74.38,1994,2,Atlantic Ocean,Neuston net,0.0,Low
26.2,-78.47,1993,3,Atlantic Ocean,Neuston net,0.012344,Low
27.68,-79.09,1999,2,Atlantic Ocean,Neuston net,0.0,Low
27.729,-82.4987,2016,7,Atlantic Ocean,Van Dorn sampler,0.0,Low
13.67,-70.82,1998,12,Atlantic Ocean,Neuston net,0.0,Low
14.6,-62.17,1995,12,Atlantic Ocean,Neuston net,0.002736,Low
16.5967,-43.5367,2014,12,Atlantic Ocean,Grab sample,0.037,Low
25.94,-146.58,2008,10,Pacific Ocean,Neuston net,0.326132,High
27.6211,-142.9629,2015,8,Pacific Ocean,Manta net,2.094789,High
-26.49316,-105.64031,2015,11,Pacific Ocean,AVANI net,0.01426,Low
-30.5732,-96.2025,2011,4,Pacific Ocean,Manta net,0.482059,High
-26.2905,-11.288,2011,1,Atlantic Ocean,Neuston net,1.095319,High
-7.67,-140.09,2003,3,Pacific Ocean,Neuston net,0.0,Low
-0.57,-90.57,2016,4,Pacific Ocean,Grab sample,0.003,Low
-2.0,-86.0,2017,10,Pacific Ocean,Plankton net,0.59,High
58.0042,-153.2685,2014,10,Pacific Ocean,Grab sample,0.014,Low
10.33,-156.71,2006,11,Pacific Ocean,Neuston net,0.00216,Low
12.09,-159.15,2003,5,Pacific Ocean,Neuston net,0.0,Low
12.95,-156.94,2011,7,Pacific Ocean,Neuston net,0.0216,Low
20.14,-148.94,2005,12,Pacific Ocean,Neuston net,0.0,Low
24.21,-149.32,2006,5,Pacific Ocean,Neuston net,0.0,Low
42.67,-69.32,1992,5,Atlantic Ocean,Neuston net,0.0108,Low
57.7155,-1.993833,2018,1,Atlantic Ocean,Neuston net,0.0,Low
56.443167,-2.618667,2017,12,Atlantic Ocean,Neuston net,0.0,Low
40.77,-68.69,1991,7,Atlantic Ocean,Neuston net,0.0,Low
36.144517,-5.245567,2013,10,Atlantic Ocean,Manta net,1.979281,High
37.8,24.3,2015,6,Atlantic Ocean,Manta net,0.1,High
39.324283,2.815883,2013,8,Atlantic Ocean,Manta net,3.265685,High
37.314,11.563,2013,6,Atlantic Ocean,Neuston net,5.432309,High
47.5122,-122.4973,2014,12,Pacific Ocean,Grab sample,0.013,Low
32.4511,-65.8358,2015,5,Atlantic Ocean,Grab sample,0.01,Low
33.63,-63.92,1995,10,Atlantic Ocean,Neuston net,0.06562,Low
40.82,-68.47,2005,8,Atlantic Ocean,Neuston net,0.0108,Low
33.18635,-128.7975,2015,7,Pacific Ocean,Manta net,1.635606,High
32.5597,-118.1644,2009,8,Pacific Ocean,Manta net,0.009,Low
22.9,-72.07,1993,2,Atlantic Ocean,Neuston net,0.00216,Low
25.28,-72.16,2002,2,Atlantic Ocean,Neuston net,0.024,Low
28.08,-68.61,2000,4,Atlantic Ocean,Neuston net,0.006172,Low
31.08,-67.97,1995,5,Atlantic Ocean,Neuston net,0.0,Low
30.2,-68.43,1994,5,Atlantic Ocean,Neuston net,0.032396,Low
29.14,-71.19,1990,4,Atlantic Ocean,Neuston net,0.0,Low
25.62,-76.55,1992,4,Atlantic Ocean,Neuston net,0.032396,Low
25.68,-76.43,1997,5,Atlantic Ocean,Neuston net,0.0,Low
23.23,-74.93,1996,2,Atlantic Ocean,Neuston net,0.00432,Low
28.7729,-51.0777,2010,2,Atlantic Ocean,Neuston net,1.788169,High
27.59,-55.51,2005,10,Atlantic Ocean,Neuston net,1.449752,High
20.68,-58.57,1991,10,Atlantic Ocean,Neuston net,0.01728,Low
24.25,-81.93,2000,3,Atlantic Ocean,Neuston net,0.0189,Low
30.1863,-85.7392,2014,4,Atlantic Ocean,Grab sample,0.008,Low
27.84,-140.77,2009,5,Pacific Ocean,Neuston net,0.0024,Low
29.37,-139.91,2003,10,Pacific Ocean,Neuston net,0.0,Low
30.000585,-138.7765,2015,8,Pacific Ocean,Manta net,7.799283,High
25.98,-78.28,1992,2,Atlantic Ocean,Neuston net,0.0,Low
26.7,-79.32,1997,3,Atlantic Ocean,Neuston net,0.00432,Low
20.02,-70.32,2000,5,Atlantic Ocean,Neuston net,0.0,Low
19.33,-69.16,2000,3,Atlantic Ocean,Neuston net,0.028076,Low
15.25,-62.1,1996,12,Atlantic Ocean,Neuston net,0.0,Low
